Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TestSuite,Chrome 67.0.3396.99,,2018-07-29 19:03:58,2018-07-29 19:06:30,2m - 32.295s,PASSED
,,,,,,
Test Cases/LeadCreation,Chrome 67.0.3396.99,,2018-07-29 19:03:59,2018-07-29 19:04:51,52.433s,PASSED
openBrowser,Chrome 67.0.3396.99,,2018-07-29 19:04:00,2018-07-29 19:04:05,4.561s,PASSED
maximizeWindow,Chrome 67.0.3396.99,,2018-07-29 19:04:05,2018-07-29 19:04:06,1.233s,PASSED
navigateToUrl,Chrome 67.0.3396.99,,2018-07-29 19:04:06,2018-07-29 19:04:13,7.419s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-29 19:04:13,2018-07-29 19:04:14,0.529s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-29 19:04:14,2018-07-29 19:04:14,0.350s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-29 19:04:14,2018-07-29 19:04:15,0.504s,PASSED
selectOptionByValue,Chrome 67.0.3396.99,,2018-07-29 19:04:15,2018-07-29 19:04:17,2.646s,PASSED
selectOptionByValue,Chrome 67.0.3396.99,,2018-07-29 19:04:17,2018-07-29 19:04:18,0.533s,PASSED
click,Chrome 67.0.3396.99,,2018-07-29 19:04:18,2018-07-29 19:04:19,0.765s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-29 19:04:19,2018-07-29 19:04:19,0.216s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-29 19:04:19,2018-07-29 19:04:19,0.194s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-29 19:04:19,2018-07-29 19:04:19,0.183s,PASSED
click,Chrome 67.0.3396.99,,2018-07-29 19:04:19,2018-07-29 19:04:19,0.172s,PASSED
selectOptionByValue,Chrome 67.0.3396.99,,2018-07-29 19:04:19,2018-07-29 19:04:20,0.489s,PASSED
click,Chrome 67.0.3396.99,,2018-07-29 19:04:20,2018-07-29 19:04:20,0.279s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-29 19:04:20,2018-07-29 19:04:50,30.046s,PASSED
navigateToUrl,Chrome 67.0.3396.99,,2018-07-29 19:04:50,2018-07-29 19:04:50,0.008s,NOT_RUN
