Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TestSuite,Chrome 64.0.3282.186,,2018-03-15 22:57:24,2018-03-15 23:01:15,3m - 50.555s,FAILED
,,,,,,
Test Cases/LeadCreation,Chrome 64.0.3282.186,,2018-03-15 22:57:25,2018-03-15 22:58:22,57.406s,FAILED
openBrowser,Chrome 64.0.3282.186,,2018-03-15 22:57:25,2018-03-15 22:57:29,3.335s,PASSED
maximizeWindow,Chrome 64.0.3282.186,,2018-03-15 22:57:29,2018-03-15 22:57:30,1.177s,PASSED
navigateToUrl,Chrome 64.0.3282.186,,2018-03-15 22:57:30,2018-03-15 22:57:30,0.002s,NOT_RUN
setText,Chrome 64.0.3282.186,,2018-03-15 22:57:30,2018-03-15 22:57:30,0.001s,NOT_RUN
setText,Chrome 64.0.3282.186,,2018-03-15 22:57:30,2018-03-15 22:57:30,0.001s,NOT_RUN
setText,Chrome 64.0.3282.186,,2018-03-15 22:57:30,2018-03-15 22:57:30,0.001s,NOT_RUN
selectOptionByValue,Chrome 64.0.3282.186,,2018-03-15 22:57:30,2018-03-15 22:57:30,0.002s,NOT_RUN
selectOptionByValue,Chrome 64.0.3282.186,,2018-03-15 22:57:30,2018-03-15 22:57:30,0.002s,NOT_RUN
click,Chrome 64.0.3282.186,,2018-03-15 22:57:30,2018-03-15 22:57:30,0.002s,NOT_RUN
setText,Chrome 64.0.3282.186,,2018-03-15 22:57:30,2018-03-15 22:57:30,0.003s,NOT_RUN
setText,Chrome 64.0.3282.186,,2018-03-15 22:57:30,2018-03-15 22:57:30,0.002s,NOT_RUN
setText,Chrome 64.0.3282.186,,2018-03-15 22:57:30,2018-03-15 22:57:30,0.002s,NOT_RUN
click,Chrome 64.0.3282.186,,2018-03-15 22:57:30,2018-03-15 22:57:30,0.001s,NOT_RUN
selectOptionByValue,Chrome 64.0.3282.186,,2018-03-15 22:57:30,2018-03-15 22:57:30,0.001s,NOT_RUN
click,Chrome 64.0.3282.186,,2018-03-15 22:57:30,2018-03-15 22:57:30,0.001s,NOT_RUN
delay,Chrome 64.0.3282.186,,2018-03-15 22:57:30,2018-03-15 22:57:30,0.001s,NOT_RUN
navigateToUrl,Chrome 64.0.3282.186,,2018-03-15 22:57:30,2018-03-15 22:57:32,1.727s,PASSED
setText,Chrome 64.0.3282.186,,2018-03-15 22:57:32,2018-03-15 22:57:33,0.755s,PASSED
setText,Chrome 64.0.3282.186,,2018-03-15 22:57:33,2018-03-15 22:57:33,0.241s,PASSED
click,Chrome 64.0.3282.186,,2018-03-15 22:57:33,2018-03-15 22:57:35,2.317s,PASSED
click,Chrome 64.0.3282.186,,2018-03-15 22:57:35,2018-03-15 22:57:42,6.485s,PASSED
setText,Chrome 64.0.3282.186,,2018-03-15 22:57:42,2018-03-15 22:57:42,0.898s,PASSED
click,Chrome 64.0.3282.186,,2018-03-15 22:57:42,2018-03-15 22:57:44,1.566s,PASSED
delay,Chrome 64.0.3282.186,,2018-03-15 22:57:44,2018-03-15 22:57:49,5.027s,PASSED
click,Chrome 64.0.3282.186,,2018-03-15 22:57:49,2018-03-15 22:57:51,1.896s,PASSED
click,Chrome 64.0.3282.186,,2018-03-15 22:57:51,2018-03-15 22:58:22,31.360s,FAILED
,,,,,,
Test Cases/LeadCreation,Chrome 64.0.3282.186,,2018-03-15 22:58:22,2018-03-15 22:59:15,52.732s,FAILED
openBrowser,Chrome 64.0.3282.186,,2018-03-15 22:58:22,2018-03-15 22:58:26,3.465s,PASSED
maximizeWindow,Chrome 64.0.3282.186,,2018-03-15 22:58:26,2018-03-15 22:58:27,1.129s,PASSED
navigateToUrl,Chrome 64.0.3282.186,,2018-03-15 22:58:27,2018-03-15 22:58:27,0.002s,NOT_RUN
setText,Chrome 64.0.3282.186,,2018-03-15 22:58:27,2018-03-15 22:58:27,0.001s,NOT_RUN
setText,Chrome 64.0.3282.186,,2018-03-15 22:58:27,2018-03-15 22:58:27,0.000s,NOT_RUN
setText,Chrome 64.0.3282.186,,2018-03-15 22:58:27,2018-03-15 22:58:27,0.002s,NOT_RUN
selectOptionByValue,Chrome 64.0.3282.186,,2018-03-15 22:58:27,2018-03-15 22:58:27,0.001s,NOT_RUN
