Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
click,Chrome 64.0.3282.186,,2018-03-15 23:53:14,2018-03-15 23:53:21,7.091s,PASSED
setText,Chrome 64.0.3282.186,,2018-03-15 23:53:21,2018-03-15 23:53:22,0.830s,PASSED
click,Chrome 64.0.3282.186,,2018-03-15 23:53:22,2018-03-15 23:53:23,1.518s,PASSED
delay,Chrome 64.0.3282.186,,2018-03-15 23:53:23,2018-03-15 23:53:28,5.002s,PASSED
click,Chrome 64.0.3282.186,,2018-03-15 23:53:28,2018-03-15 23:53:30,2.070s,PASSED
click,Chrome 64.0.3282.186,,2018-03-15 23:53:30,2018-03-15 23:53:32,1.337s,PASSED
click,Chrome 64.0.3282.186,,2018-03-15 23:53:32,2018-03-15 23:53:33,1.632s,PASSED
click,Chrome 64.0.3282.186,,2018-03-15 23:53:33,2018-03-15 23:53:34,0.091s,PASSED
click,Chrome 64.0.3282.186,,2018-03-15 23:53:34,2018-03-15 23:53:34,0.104s,PASSED
click,Chrome 64.0.3282.186,,2018-03-15 23:53:34,2018-03-15 23:53:35,1.130s,PASSED
click,Chrome 64.0.3282.186,,2018-03-15 23:53:35,2018-03-15 23:53:35,0.101s,PASSED
delay,Chrome 64.0.3282.186,,2018-03-15 23:53:35,2018-03-15 23:54:05,30.001s,PASSED
switchToFrame,Chrome 64.0.3282.186,,2018-03-15 23:54:05,2018-03-15 23:54:05,0.070s,PASSED
delay,Chrome 64.0.3282.186,,2018-03-15 23:54:05,2018-03-15 23:54:10,5.002s,PASSED
selectOptionByLabel,Chrome 64.0.3282.186,,2018-03-15 23:54:10,2018-03-15 23:54:10,0.440s,FAILED
,,,,,,
Test Cases/Convert Lead in sf,Chrome 64.0.3282.186,,2018-03-15 23:54:10,2018-03-15 23:55:17,1m - 7.048s,FAILED
openBrowser,Chrome 64.0.3282.186,,2018-03-15 23:54:10,2018-03-15 23:54:13,3.132s,PASSED
navigateToUrl,Chrome 64.0.3282.186,,2018-03-15 23:54:13,2018-03-15 23:54:17,3.798s,PASSED
setText,Chrome 64.0.3282.186,,2018-03-15 23:54:17,2018-03-15 23:54:17,0.175s,PASSED
setText,Chrome 64.0.3282.186,,2018-03-15 23:54:17,2018-03-15 23:54:18,0.195s,PASSED
click,Chrome 64.0.3282.186,,2018-03-15 23:54:18,2018-03-15 23:54:21,3.126s,PASSED
click,Chrome 64.0.3282.186,,2018-03-15 23:54:21,2018-03-15 23:54:28,7.314s,PASSED
setText,Chrome 64.0.3282.186,,2018-03-15 23:54:28,2018-03-15 23:54:29,0.914s,PASSED
click,Chrome 64.0.3282.186,,2018-03-15 23:54:29,2018-03-15 23:54:30,1.394s,PASSED
delay,Chrome 64.0.3282.186,,2018-03-15 23:54:30,2018-03-15 23:54:35,5.002s,PASSED
click,Chrome 64.0.3282.186,,2018-03-15 23:54:35,2018-03-15 23:54:37,1.977s,PASSED
click,Chrome 64.0.3282.186,,2018-03-15 23:54:37,2018-03-15 23:54:39,1.414s,PASSED
click,Chrome 64.0.3282.186,,2018-03-15 23:54:39,2018-03-15 23:54:40,1.627s,PASSED
click,Chrome 64.0.3282.186,,2018-03-15 23:54:40,2018-03-15 23:54:41,0.102s,PASSED
click,Chrome 64.0.3282.186,,2018-03-15 23:54:41,2018-03-15 23:54:41,0.133s,PASSED
click,Chrome 64.0.3282.186,,2018-03-15 23:54:41,2018-03-15 23:54:42,1.127s,PASSED
click,Chrome 64.0.3282.186,,2018-03-15 23:54:42,2018-03-15 23:54:42,0.085s,PASSED
delay,Chrome 64.0.3282.186,,2018-03-15 23:54:42,2018-03-15 23:55:12,30.001s,PASSED
switchToFrame,Chrome 64.0.3282.186,,2018-03-15 23:55:12,2018-03-15 23:55:12,0.083s,PASSED
delay,Chrome 64.0.3282.186,,2018-03-15 23:55:12,2018-03-15 23:55:17,5.001s,PASSED
selectOptionByLabel,Chrome 64.0.3282.186,,2018-03-15 23:55:17,2018-03-15 23:55:17,0.430s,FAILED
