Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TestSuite,Chrome 68.0.3440.106,,2018-09-12 00:30:19,2018-09-12 00:36:30,6m - 11.330s,PASSED
,,,,,,
Test Cases/Convert Lead in sf,Chrome 68.0.3440.106,,2018-09-12 00:30:20,2018-09-12 00:33:24,3m - 4.035s,PASSED
openBrowser,Chrome 68.0.3440.106,,2018-09-12 00:30:21,2018-09-12 00:30:27,5.780s,PASSED
maximizeWindow,Chrome 68.0.3440.106,,2018-09-12 00:30:27,2018-09-12 00:30:28,1.284s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-12 00:30:28,2018-09-12 00:30:30,1.942s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-12 00:30:30,2018-09-12 00:30:35,5.074s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-12 00:30:35,2018-09-12 00:30:36,1.170s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-12 00:30:36,2018-09-12 00:30:36,0.405s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 00:30:36,2018-09-12 00:30:39,2.535s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-12 00:30:39,2018-09-12 00:30:44,5.005s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 00:30:44,2018-09-12 00:30:50,6.005s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-12 00:30:50,2018-09-12 00:30:52,2.017s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 00:30:52,2018-09-12 00:30:56,4.232s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-12 00:30:56,2018-09-12 00:31:01,5.004s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 00:31:01,2018-09-12 00:31:05,4.234s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 00:31:05,2018-09-12 00:31:08,2.551s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 00:31:08,2018-09-12 00:31:11,2.863s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 00:31:11,2018-09-12 00:31:11,0.263s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 00:31:11,2018-09-12 00:31:12,0.535s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 00:31:12,2018-09-12 00:31:13,1.658s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 00:31:13,2018-09-12 00:31:14,0.528s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-12 00:31:14,2018-09-12 00:31:44,30.003s,PASSED
switchToFrame,Chrome 68.0.3440.106,,2018-09-12 00:31:44,2018-09-12 00:31:44,0.124s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-12 00:31:44,2018-09-12 00:31:49,5.004s,PASSED
selectOptionByLabel,Chrome 68.0.3440.106,,2018-09-12 00:31:49,2018-09-12 00:31:49,0.297s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-12 00:31:49,2018-09-12 00:31:51,1.270s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-12 00:31:51,2018-09-12 00:31:51,0.566s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-12 00:31:51,2018-09-12 00:31:52,0.583s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-12 00:31:52,2018-09-12 00:31:52,0.380s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-12 00:31:52,2018-09-12 00:31:53,0.520s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-12 00:31:53,2018-09-12 00:31:58,5.003s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 00:31:58,2018-09-12 00:31:58,0.286s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 00:31:58,2018-09-12 00:31:58,0.273s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-12 00:31:58,2018-09-12 00:32:03,5.002s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 00:32:03,2018-09-12 00:32:03,0.297s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-12 00:32:03,2018-09-12 00:33:03,1m - 0.004s,PASSED
verifyTextPresent,Chrome 68.0.3440.106,,2018-09-12 00:33:03,2018-09-12 00:33:04,0.575s,PASSED
switchToDefaultContent,Chrome 68.0.3440.106,Switch back to current window,2018-09-12 00:33:04,2018-09-12 00:33:04,0.110s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 00:33:04,2018-09-12 00:33:08,3.864s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-12 00:33:08,2018-09-12 00:33:23,15.004s,PASSED
closeBrowser,Chrome 68.0.3440.106,,2018-09-12 00:33:23,2018-09-12 00:33:24,0.795s,PASSED
,,,,,,
Test Cases/Convert Lead in sf,Chrome 68.0.3440.106,,2018-09-12 00:33:24,2018-09-12 00:36:30,3m - 6.392s,PASSED
openBrowser,Chrome 68.0.3440.106,,2018-09-12 00:33:24,2018-09-12 00:33:27,3.197s,PASSED
maximizeWindow,Chrome 68.0.3440.106,,2018-09-12 00:33:27,2018-09-12 00:33:28,1.146s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-12 00:33:28,2018-09-12 00:33:37,8.394s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-12 00:33:37,2018-09-12 00:33:42,5.003s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-12 00:33:42,2018-09-12 00:33:43,0.970s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-12 00:33:43,2018-09-12 00:33:43,0.480s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 00:33:43,2018-09-12 00:33:46,2.795s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-12 00:33:46,2018-09-12 00:33:51,5.002s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 00:33:51,2018-09-12 00:33:55,4.346s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-12 00:33:55,2018-09-12 00:33:57,1.876s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 00:33:57,2018-09-12 00:34:01,3.723s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-12 00:34:01,2018-09-12 00:34:06,5.004s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 00:34:06,2018-09-12 00:34:08,2.619s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 00:34:08,2018-09-12 00:34:11,2.246s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 00:34:11,2018-09-12 00:34:14,3.265s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 00:34:14,2018-09-12 00:34:15,0.591s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 00:34:15,2018-09-12 00:34:15,0.202s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 00:34:15,2018-09-12 00:34:18,3.334s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 00:34:18,2018-09-12 00:34:18,0.152s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-12 00:34:18,2018-09-12 00:34:48,30.003s,PASSED
switchToFrame,Chrome 68.0.3440.106,,2018-09-12 00:34:48,2018-09-12 00:34:48,0.095s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-12 00:34:48,2018-09-12 00:34:53,5.003s,PASSED
selectOptionByLabel,Chrome 68.0.3440.106,,2018-09-12 00:34:53,2018-09-12 00:34:54,0.263s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-12 00:34:54,2018-09-12 00:34:55,1.418s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-12 00:34:55,2018-09-12 00:34:56,0.633s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-12 00:34:56,2018-09-12 00:34:56,0.687s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-12 00:34:56,2018-09-12 00:34:57,0.424s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-12 00:34:57,2018-09-12 00:34:57,0.673s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-12 00:34:57,2018-09-12 00:35:02,5.002s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 00:35:02,2018-09-12 00:35:03,0.287s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 00:35:03,2018-09-12 00:35:03,0.280s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-12 00:35:03,2018-09-12 00:35:08,5.004s,PASSED
click,Chrome 68.0.3440.106,,2018-09-12 00:35:08,2018-09-12 00:35:08,0.261s,PASSED
