Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TestSuite,Chrome 64.0.3282.186,,2018-03-14 23:51:56,2018-03-14 23:53:04,1m - 8.031s,PASSED
,,,,,,
Test Cases/LeadCreation,Chrome 64.0.3282.186,,2018-03-14 23:51:56,2018-03-14 23:52:22,25.284s,PASSED
openBrowser,Chrome 64.0.3282.186,,2018-03-14 23:51:57,2018-03-14 23:52:00,3.474s,PASSED
navigateToUrl,Chrome 64.0.3282.186,,2018-03-14 23:52:00,2018-03-14 23:52:09,8.369s,PASSED
setText,Chrome 64.0.3282.186,,2018-03-14 23:52:09,2018-03-14 23:52:09,0.599s,PASSED
setText,Chrome 64.0.3282.186,,2018-03-14 23:52:09,2018-03-14 23:52:09,0.219s,PASSED
setText,Chrome 64.0.3282.186,,2018-03-14 23:52:09,2018-03-14 23:52:10,0.394s,PASSED
selectOptionByValue,Chrome 64.0.3282.186,,2018-03-14 23:52:10,2018-03-14 23:52:12,1.947s,PASSED
selectOptionByValue,Chrome 64.0.3282.186,,2018-03-14 23:52:12,2018-03-14 23:52:12,0.368s,PASSED
click,Chrome 64.0.3282.186,,2018-03-14 23:52:12,2018-03-14 23:52:13,0.664s,PASSED
setText,Chrome 64.0.3282.186,,2018-03-14 23:52:13,2018-03-14 23:52:13,0.203s,PASSED
setText,Chrome 64.0.3282.186,,2018-03-14 23:52:13,2018-03-14 23:52:13,0.180s,PASSED
setText,Chrome 64.0.3282.186,,2018-03-14 23:52:13,2018-03-14 23:52:13,0.131s,PASSED
click,Chrome 64.0.3282.186,,2018-03-14 23:52:13,2018-03-14 23:52:13,0.124s,PASSED
selectOptionByValue,Chrome 64.0.3282.186,,2018-03-14 23:52:13,2018-03-14 23:52:14,0.465s,PASSED
click,Chrome 64.0.3282.186,,2018-03-14 23:52:14,2018-03-14 23:52:14,0.138s,PASSED
waitForJQueryLoad,Chrome 64.0.3282.186,,2018-03-14 23:52:14,2018-03-14 23:52:22,7.477s,PASSED
,,,,,,
Test Cases/LeadCreation,Chrome 64.0.3282.186,,2018-03-14 23:52:22,2018-03-14 23:52:42,20.787s,PASSED
openBrowser,Chrome 64.0.3282.186,,2018-03-14 23:52:22,2018-03-14 23:52:25,3.417s,PASSED
navigateToUrl,Chrome 64.0.3282.186,,2018-03-14 23:52:25,2018-03-14 23:52:32,7.408s,PASSED
setText,Chrome 64.0.3282.186,,2018-03-14 23:52:32,2018-03-14 23:52:33,0.261s,PASSED
setText,Chrome 64.0.3282.186,,2018-03-14 23:52:33,2018-03-14 23:52:33,0.204s,PASSED
setText,Chrome 64.0.3282.186,,2018-03-14 23:52:33,2018-03-14 23:52:33,0.491s,PASSED
selectOptionByValue,Chrome 64.0.3282.186,,2018-03-14 23:52:33,2018-03-14 23:52:36,2.236s,PASSED
selectOptionByValue,Chrome 64.0.3282.186,,2018-03-14 23:52:36,2018-03-14 23:52:36,0.330s,PASSED
click,Chrome 64.0.3282.186,,2018-03-14 23:52:36,2018-03-14 23:52:37,0.640s,PASSED
setText,Chrome 64.0.3282.186,,2018-03-14 23:52:37,2018-03-14 23:52:37,0.163s,PASSED
