Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
setText,Chrome 68.0.3440.106,,2018-09-11 23:12:03,2018-09-11 23:12:03,0.410s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-11 23:12:03,2018-09-11 23:12:04,0.542s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-11 23:12:04,2018-09-11 23:12:09,5.004s,PASSED
click,Chrome 68.0.3440.106,,2018-09-11 23:12:09,2018-09-11 23:12:09,0.285s,PASSED
click,Chrome 68.0.3440.106,,2018-09-11 23:12:09,2018-09-11 23:12:09,0.237s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-11 23:12:09,2018-09-11 23:12:14,5.004s,PASSED
click,Chrome 68.0.3440.106,,2018-09-11 23:12:14,2018-09-11 23:12:14,0.235s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-11 23:12:14,2018-09-11 23:13:14,1m - 0.003s,PASSED
verifyTextPresent,Chrome 68.0.3440.106,,2018-09-11 23:13:14,2018-09-11 23:13:15,0.471s,PASSED
switchToDefaultContent,Chrome 68.0.3440.106,Switch back to current window,2018-09-11 23:13:15,2018-09-11 23:13:15,0.092s,PASSED
click,Chrome 68.0.3440.106,,2018-09-11 23:13:15,2018-09-11 23:13:21,6.159s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-11 23:13:21,2018-09-11 23:13:36,15.003s,PASSED
closeBrowser,Chrome 68.0.3440.106,,2018-09-11 23:13:36,2018-09-11 23:13:37,0.894s,PASSED
,,,,,,
Test Cases/Convert Lead in sf,Chrome 68.0.3440.106,,2018-09-11 23:13:37,2018-09-11 23:14:46,1m - 9.246s,FAILED
openBrowser,Chrome 68.0.3440.106,,2018-09-11 23:13:37,2018-09-11 23:13:40,2.512s,PASSED
maximizeWindow,Chrome 68.0.3440.106,,2018-09-11 23:13:40,2018-09-11 23:13:41,1.152s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-11 23:13:41,2018-09-11 23:13:43,2.031s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-11 23:13:43,2018-09-11 23:13:48,5.002s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-11 23:13:48,2018-09-11 23:13:49,0.942s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-11 23:13:49,2018-09-11 23:13:49,0.481s,PASSED
click,Chrome 68.0.3440.106,,2018-09-11 23:13:49,2018-09-11 23:13:53,3.221s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-11 23:13:53,2018-09-11 23:13:58,5.002s,PASSED
click,Chrome 68.0.3440.106,,2018-09-11 23:13:58,2018-09-11 23:14:02,4.977s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-11 23:14:02,2018-09-11 23:14:04,1.372s,PASSED
click,Chrome 68.0.3440.106,,2018-09-11 23:14:04,2018-09-11 23:14:04,0.119s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-11 23:14:04,2018-09-11 23:14:09,5.004s,PASSED
click,Chrome 68.0.3440.106,,2018-09-11 23:14:09,2018-09-11 23:14:46,37.317s,FAILED
,,,,,,
Test Cases/Convert Lead in sf,Chrome 68.0.3440.106,,2018-09-11 23:14:46,2018-09-11 23:17:48,3m - 1.912s,PASSED
openBrowser,Chrome 68.0.3440.106,,2018-09-11 23:14:46,2018-09-11 23:14:50,3.606s,PASSED
maximizeWindow,Chrome 68.0.3440.106,,2018-09-11 23:14:50,2018-09-11 23:14:51,1.162s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-11 23:14:51,2018-09-11 23:14:58,6.408s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-11 23:14:58,2018-09-11 23:15:03,5.003s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-11 23:15:03,2018-09-11 23:15:03,0.762s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-11 23:15:03,2018-09-11 23:15:04,0.615s,PASSED
click,Chrome 68.0.3440.106,,2018-09-11 23:15:04,2018-09-11 23:15:07,2.806s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-11 23:15:07,2018-09-11 23:15:12,5.003s,PASSED
click,Chrome 68.0.3440.106,,2018-09-11 23:15:12,2018-09-11 23:15:16,3.924s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-11 23:15:16,2018-09-11 23:15:18,1.871s,PASSED
click,Chrome 68.0.3440.106,,2018-09-11 23:15:18,2018-09-11 23:15:22,3.907s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-11 23:15:22,2018-09-11 23:15:27,5.002s,PASSED
click,Chrome 68.0.3440.106,,2018-09-11 23:15:27,2018-09-11 23:15:29,2.905s,PASSED
click,Chrome 68.0.3440.106,,2018-09-11 23:15:29,2018-09-11 23:15:31,2.074s,PASSED
click,Chrome 68.0.3440.106,,2018-09-11 23:15:31,2018-09-11 23:15:34,2.751s,PASSED
click,Chrome 68.0.3440.106,,2018-09-11 23:15:34,2018-09-11 23:15:35,0.290s,PASSED
click,Chrome 68.0.3440.106,,2018-09-11 23:15:35,2018-09-11 23:15:35,0.581s,PASSED
click,Chrome 68.0.3440.106,,2018-09-11 23:15:35,2018-09-11 23:15:37,1.730s,PASSED
click,Chrome 68.0.3440.106,,2018-09-11 23:15:37,2018-09-11 23:15:37,0.174s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-11 23:15:37,2018-09-11 23:16:07,30.004s,PASSED
switchToFrame,Chrome 68.0.3440.106,,2018-09-11 23:16:07,2018-09-11 23:16:07,0.107s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-11 23:16:07,2018-09-11 23:16:12,5.002s,PASSED
selectOptionByLabel,Chrome 68.0.3440.106,,2018-09-11 23:16:12,2018-09-11 23:16:12,0.263s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-11 23:16:12,2018-09-11 23:16:14,1.270s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-11 23:16:14,2018-09-11 23:16:14,0.545s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-11 23:16:14,2018-09-11 23:16:15,0.626s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-11 23:16:15,2018-09-11 23:16:15,0.397s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-11 23:16:15,2018-09-11 23:16:16,0.496s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-11 23:16:16,2018-09-11 23:16:21,5.003s,PASSED
click,Chrome 68.0.3440.106,,2018-09-11 23:16:21,2018-09-11 23:16:21,0.245s,PASSED
click,Chrome 68.0.3440.106,,2018-09-11 23:16:21,2018-09-11 23:16:21,0.249s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-11 23:16:21,2018-09-11 23:16:26,5.002s,PASSED
click,Chrome 68.0.3440.106,,2018-09-11 23:16:26,2018-09-11 23:16:26,0.230s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-11 23:16:26,2018-09-11 23:17:26,1m - 0.002s,PASSED
verifyTextPresent,Chrome 68.0.3440.106,,2018-09-11 23:17:26,2018-09-11 23:17:27,0.420s,PASSED
switchToDefaultContent,Chrome 68.0.3440.106,Switch back to current window,2018-09-11 23:17:27,2018-09-11 23:17:27,0.012s,PASSED
click,Chrome 68.0.3440.106,,2018-09-11 23:17:27,2018-09-11 23:17:32,5.535s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-11 23:17:32,2018-09-11 23:17:47,15.002s,PASSED
closeBrowser,Chrome 68.0.3440.106,,2018-09-11 23:17:47,2018-09-11 23:17:48,0.796s,PASSED
,,,,,,
Test Cases/Convert Lead in sf,Chrome 68.0.3440.106,,2018-09-11 23:17:48,2018-09-11 23:20:41,2m - 52.560s,PASSED
openBrowser,Chrome 68.0.3440.106,,2018-09-11 23:17:48,2018-09-11 23:17:51,2.535s,PASSED
maximizeWindow,Chrome 68.0.3440.106,,2018-09-11 23:17:51,2018-09-11 23:17:52,1.168s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-11 23:17:52,2018-09-11 23:17:54,1.974s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-11 23:17:54,2018-09-11 23:17:59,5.002s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-11 23:17:59,2018-09-11 23:18:00,0.706s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-11 23:18:00,2018-09-11 23:18:00,0.375s,PASSED
click,Chrome 68.0.3440.106,,2018-09-11 23:18:00,2018-09-11 23:18:03,2.761s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-11 23:18:03,2018-09-11 23:18:08,5.000s,PASSED
click,Chrome 68.0.3440.106,,2018-09-11 23:18:08,2018-09-11 23:18:12,3.980s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-11 23:18:12,2018-09-11 23:18:14,2.084s,PASSED
click,Chrome 68.0.3440.106,,2018-09-11 23:18:14,2018-09-11 23:18:17,2.788s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-11 23:18:17,2018-09-11 23:18:22,5.005s,PASSED
click,Chrome 68.0.3440.106,,2018-09-11 23:18:22,2018-09-11 23:18:25,3.206s,PASSED
click,Chrome 68.0.3440.106,,2018-09-11 23:18:25,2018-09-11 23:18:27,2.265s,PASSED
click,Chrome 68.0.3440.106,,2018-09-11 23:18:27,2018-09-11 23:18:29,1.771s,PASSED
click,Chrome 68.0.3440.106,,2018-09-11 23:18:29,2018-09-11 23:18:29,0.175s,PASSED
click,Chrome 68.0.3440.106,,2018-09-11 23:18:29,2018-09-11 23:18:29,0.233s,PASSED
click,Chrome 68.0.3440.106,,2018-09-11 23:18:29,2018-09-11 23:18:31,1.206s,PASSED
click,Chrome 68.0.3440.106,,2018-09-11 23:18:31,2018-09-11 23:18:31,0.156s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-11 23:18:31,2018-09-11 23:19:01,30.003s,PASSED
switchToFrame,Chrome 68.0.3440.106,,2018-09-11 23:19:01,2018-09-11 23:19:01,0.094s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-11 23:19:01,2018-09-11 23:19:06,5.000s,PASSED
selectOptionByLabel,Chrome 68.0.3440.106,,2018-09-11 23:19:06,2018-09-11 23:19:06,0.261s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-11 23:19:06,2018-09-11 23:19:07,1.301s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-11 23:19:07,2018-09-11 23:19:08,0.573s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-11 23:19:08,2018-09-11 23:19:09,0.630s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-11 23:19:09,2018-09-11 23:19:09,0.402s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-11 23:19:09,2018-09-11 23:19:09,0.518s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-11 23:19:09,2018-09-11 23:19:14,5.001s,PASSED
click,Chrome 68.0.3440.106,,2018-09-11 23:19:14,2018-09-11 23:19:15,0.300s,PASSED
click,Chrome 68.0.3440.106,,2018-09-11 23:19:15,2018-09-11 23:19:15,0.289s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-11 23:19:15,2018-09-11 23:19:20,5.002s,PASSED
click,Chrome 68.0.3440.106,,2018-09-11 23:19:20,2018-09-11 23:19:20,0.259s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-11 23:19:20,2018-09-11 23:20:20,1m - 0.003s,PASSED
verifyTextPresent,Chrome 68.0.3440.106,,2018-09-11 23:20:20,2018-09-11 23:20:21,0.442s,PASSED
switchToDefaultContent,Chrome 68.0.3440.106,Switch back to current window,2018-09-11 23:20:21,2018-09-11 23:20:21,0.015s,PASSED
click,Chrome 68.0.3440.106,,2018-09-11 23:20:21,2018-09-11 23:20:25,4.183s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-11 23:20:25,2018-09-11 23:20:40,15.003s,PASSED
closeBrowser,Chrome 68.0.3440.106,,2018-09-11 23:20:40,2018-09-11 23:20:41,0.844s,PASSED
,,,,,,
Test Cases/Convert Lead in sf,Chrome 68.0.3440.106,,2018-09-11 23:20:41,2018-09-11 23:23:41,2m - 59.841s,PASSED
openBrowser,Chrome 68.0.3440.106,,2018-09-11 23:20:41,2018-09-11 23:20:43,2.513s,PASSED
maximizeWindow,Chrome 68.0.3440.106,,2018-09-11 23:20:43,2018-09-11 23:20:45,1.146s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-11 23:20:45,2018-09-11 23:20:48,3.017s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-11 23:20:48,2018-09-11 23:20:53,5.001s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-11 23:20:53,2018-09-11 23:20:53,0.839s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-11 23:20:53,2018-09-11 23:20:54,0.364s,PASSED
click,Chrome 68.0.3440.106,,2018-09-11 23:20:54,2018-09-11 23:20:56,2.453s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-11 23:20:56,2018-09-11 23:21:01,5.002s,PASSED
click,Chrome 68.0.3440.106,,2018-09-11 23:21:01,2018-09-11 23:21:07,5.419s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-11 23:21:07,2018-09-11 23:21:09,1.904s,PASSED
click,Chrome 68.0.3440.106,,2018-09-11 23:21:09,2018-09-11 23:21:11,2.735s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-11 23:21:11,2018-09-11 23:21:16,5.003s,PASSED
click,Chrome 68.0.3440.106,,2018-09-11 23:21:16,2018-09-11 23:21:21,4.440s,PASSED
click,Chrome 68.0.3440.106,,2018-09-11 23:21:21,2018-09-11 23:21:23,2.265s,PASSED
click,Chrome 68.0.3440.106,,2018-09-11 23:21:23,2018-09-11 23:21:26,3.481s,PASSED
click,Chrome 68.0.3440.106,,2018-09-11 23:21:26,2018-09-11 23:21:27,0.177s,PASSED
click,Chrome 68.0.3440.106,,2018-09-11 23:21:27,2018-09-11 23:21:27,0.305s,PASSED
click,Chrome 68.0.3440.106,,2018-09-11 23:21:27,2018-09-11 23:21:29,1.705s,PASSED
click,Chrome 68.0.3440.106,,2018-09-11 23:21:29,2018-09-11 23:21:29,0.166s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-11 23:21:29,2018-09-11 23:21:59,30.001s,PASSED
switchToFrame,Chrome 68.0.3440.106,,2018-09-11 23:21:59,2018-09-11 23:21:59,0.093s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-11 23:21:59,2018-09-11 23:22:04,5.002s,PASSED
selectOptionByLabel,Chrome 68.0.3440.106,,2018-09-11 23:22:04,2018-09-11 23:22:04,0.280s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-11 23:22:04,2018-09-11 23:22:06,1.409s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-11 23:22:06,2018-09-11 23:22:06,0.593s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-11 23:22:06,2018-09-11 23:22:07,0.588s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-11 23:22:07,2018-09-11 23:22:07,0.390s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-11 23:22:07,2018-09-11 23:22:08,0.518s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-11 23:22:08,2018-09-11 23:22:13,5.002s,PASSED
click,Chrome 68.0.3440.106,,2018-09-11 23:22:13,2018-09-11 23:22:13,0.248s,PASSED
click,Chrome 68.0.3440.106,,2018-09-11 23:22:13,2018-09-11 23:22:13,0.235s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-11 23:22:13,2018-09-11 23:22:18,5.003s,PASSED
click,Chrome 68.0.3440.106,,2018-09-11 23:22:18,2018-09-11 23:22:18,0.249s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-11 23:22:18,2018-09-11 23:23:18,1m - 0.002s,PASSED
verifyTextPresent,Chrome 68.0.3440.106,,2018-09-11 23:23:18,2018-09-11 23:23:19,0.440s,PASSED
switchToDefaultContent,Chrome 68.0.3440.106,Switch back to current window,2018-09-11 23:23:19,2018-09-11 23:23:19,0.009s,PASSED
click,Chrome 68.0.3440.106,,2018-09-11 23:23:19,2018-09-11 23:23:25,5.968s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-11 23:23:25,2018-09-11 23:23:40,15.001s,PASSED
closeBrowser,Chrome 68.0.3440.106,,2018-09-11 23:23:40,2018-09-11 23:23:41,0.814s,PASSED
,,,,,,
Test Cases/Convert Lead in sf,Chrome 68.0.3440.106,,2018-09-11 23:23:41,2018-09-11 23:24:56,1m - 15.054s,FAILED
openBrowser,Chrome 68.0.3440.106,,2018-09-11 23:23:41,2018-09-11 23:23:43,2.515s,PASSED
maximizeWindow,Chrome 68.0.3440.106,,2018-09-11 23:23:43,2018-09-11 23:23:44,1.178s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-11 23:23:44,2018-09-11 23:23:49,4.710s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-11 23:23:49,2018-09-11 23:23:54,5.001s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-11 23:23:54,2018-09-11 23:23:55,0.861s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-11 23:23:55,2018-09-11 23:23:55,0.510s,PASSED
click,Chrome 68.0.3440.106,,2018-09-11 23:23:55,2018-09-11 23:23:58,2.510s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-11 23:23:58,2018-09-11 23:24:03,5.001s,PASSED
click,Chrome 68.0.3440.106,,2018-09-11 23:24:03,2018-09-11 23:24:10,7.204s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-11 23:24:10,2018-09-11 23:24:13,3.028s,PASSED
click,Chrome 68.0.3440.106,,2018-09-11 23:24:13,2018-09-11 23:24:13,0.116s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-11 23:24:13,2018-09-11 23:24:18,5.001s,PASSED
click,Chrome 68.0.3440.106,,2018-09-11 23:24:18,2018-09-11 23:24:56,37.348s,FAILED
,,,,,,
Test Cases/Convert Lead in sf,Chrome 68.0.3440.106,,2018-09-11 23:24:56,2018-09-11 23:27:56,3m - 0.572s,PASSED
openBrowser,Chrome 68.0.3440.106,,2018-09-11 23:24:56,2018-09-11 23:24:59,3.261s,PASSED
maximizeWindow,Chrome 68.0.3440.106,,2018-09-11 23:24:59,2018-09-11 23:25:00,1.142s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-11 23:25:00,2018-09-11 23:25:02,2.278s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-11 23:25:02,2018-09-11 23:25:07,5.000s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-11 23:25:07,2018-09-11 23:25:08,1.055s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-11 23:25:08,2018-09-11 23:25:09,0.514s,PASSED
click,Chrome 68.0.3440.106,,2018-09-11 23:25:09,2018-09-11 23:25:12,2.711s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-11 23:25:12,2018-09-11 23:25:17,5.001s,PASSED
click,Chrome 68.0.3440.106,,2018-09-11 23:25:17,2018-09-11 23:25:19,2.577s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-11 23:25:19,2018-09-11 23:25:21,1.949s,PASSED
click,Chrome 68.0.3440.106,,2018-09-11 23:25:21,2018-09-11 23:25:22,1.261s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-11 23:25:22,2018-09-11 23:25:27,5.000s,PASSED
click,Chrome 68.0.3440.106,,2018-09-11 23:25:27,2018-09-11 23:25:30,2.732s,PASSED
click,Chrome 68.0.3440.106,,2018-09-11 23:25:30,2018-09-11 23:25:32,2.229s,PASSED
click,Chrome 68.0.3440.106,,2018-09-11 23:25:32,2018-09-11 23:25:35,2.368s,PASSED
click,Chrome 68.0.3440.106,,2018-09-11 23:25:35,2018-09-11 23:25:35,0.166s,PASSED
click,Chrome 68.0.3440.106,,2018-09-11 23:25:35,2018-09-11 23:25:35,0.221s,PASSED
click,Chrome 68.0.3440.106,,2018-09-11 23:25:35,2018-09-11 23:25:40,4.374s,PASSED
click,Chrome 68.0.3440.106,,2018-09-11 23:25:40,2018-09-11 23:25:40,0.189s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-11 23:25:40,2018-09-11 23:26:10,30.001s,PASSED
switchToFrame,Chrome 68.0.3440.106,,2018-09-11 23:26:10,2018-09-11 23:26:10,0.078s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-11 23:26:10,2018-09-11 23:26:15,5.004s,PASSED
selectOptionByLabel,Chrome 68.0.3440.106,,2018-09-11 23:26:15,2018-09-11 23:26:15,0.263s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-11 23:26:15,2018-09-11 23:26:16,1.307s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-11 23:26:16,2018-09-11 23:26:17,0.590s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-11 23:26:17,2018-09-11 23:26:18,0.615s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-11 23:26:18,2018-09-11 23:26:18,0.509s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-11 23:26:18,2018-09-11 23:26:19,0.641s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-11 23:26:19,2018-09-11 23:26:24,5.002s,PASSED
click,Chrome 68.0.3440.106,,2018-09-11 23:26:24,2018-09-11 23:26:24,0.323s,PASSED
click,Chrome 68.0.3440.106,,2018-09-11 23:26:24,2018-09-11 23:26:24,0.293s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-11 23:26:24,2018-09-11 23:26:29,5.003s,PASSED
click,Chrome 68.0.3440.106,,2018-09-11 23:26:29,2018-09-11 23:26:30,0.223s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-11 23:26:30,2018-09-11 23:27:30,1m - 0.003s,PASSED
verifyTextPresent,Chrome 68.0.3440.106,,2018-09-11 23:27:30,2018-09-11 23:27:30,0.456s,PASSED
switchToDefaultContent,Chrome 68.0.3440.106,Switch back to current window,2018-09-11 23:27:30,2018-09-11 23:27:30,0.010s,PASSED
click,Chrome 68.0.3440.106,,2018-09-11 23:27:30,2018-09-11 23:27:40,10.387s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-11 23:27:40,2018-09-11 23:27:55,15.003s,PASSED
closeBrowser,Chrome 68.0.3440.106,,2018-09-11 23:27:55,2018-09-11 23:27:56,0.787s,PASSED
,,,,,,
Test Cases/Convert Lead in sf,Chrome 68.0.3440.106,,2018-09-11 23:27:56,2018-09-11 23:30:51,2m - 54.354s,PASSED
openBrowser,Chrome 68.0.3440.106,,2018-09-11 23:27:56,2018-09-11 23:27:59,2.568s,PASSED
maximizeWindow,Chrome 68.0.3440.106,,2018-09-11 23:27:59,2018-09-11 23:28:00,1.141s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-11 23:28:00,2018-09-11 23:28:01,1.417s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-11 23:28:01,2018-09-11 23:28:06,5.001s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-11 23:28:06,2018-09-11 23:28:08,1.094s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-11 23:28:08,2018-09-11 23:28:08,0.483s,PASSED
click,Chrome 68.0.3440.106,,2018-09-11 23:28:08,2018-09-11 23:28:11,2.673s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-11 23:28:11,2018-09-11 23:28:16,5.001s,PASSED
click,Chrome 68.0.3440.106,,2018-09-11 23:28:16,2018-09-11 23:28:21,5.620s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-11 23:28:21,2018-09-11 23:28:23,1.930s,PASSED
click,Chrome 68.0.3440.106,,2018-09-11 23:28:23,2018-09-11 23:28:25,1.509s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-11 23:28:25,2018-09-11 23:28:30,5.003s,PASSED
click,Chrome 68.0.3440.106,,2018-09-11 23:28:30,2018-09-11 23:28:32,2.466s,PASSED
click,Chrome 68.0.3440.106,,2018-09-11 23:28:32,2018-09-11 23:28:34,2.269s,PASSED
click,Chrome 68.0.3440.106,,2018-09-11 23:28:34,2018-09-11 23:28:38,3.390s,PASSED
click,Chrome 68.0.3440.106,,2018-09-11 23:28:38,2018-09-11 23:28:38,0.167s,PASSED
click,Chrome 68.0.3440.106,,2018-09-11 23:28:38,2018-09-11 23:28:38,0.308s,PASSED
click,Chrome 68.0.3440.106,,2018-09-11 23:28:38,2018-09-11 23:28:41,2.731s,PASSED
click,Chrome 68.0.3440.106,,2018-09-11 23:28:41,2018-09-11 23:28:41,0.150s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-11 23:28:41,2018-09-11 23:29:11,30.003s,PASSED
