Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TestSuite,Chrome 64.0.3282.186,,2018-03-15 01:38:30,2018-03-15 01:40:09,1m - 39.064s,FAILED
,,,,,,
Test Cases/LeadCreation,Chrome 64.0.3282.186,,2018-03-15 01:38:31,2018-03-15 01:39:06,34.923s,FAILED
openBrowser,Chrome 64.0.3282.186,,2018-03-15 01:38:32,2018-03-15 01:38:35,3.681s,PASSED
navigateToUrl,Chrome 64.0.3282.186,,2018-03-15 01:38:35,2018-03-15 01:38:44,8.691s,PASSED
setText,Chrome 64.0.3282.186,,2018-03-15 01:38:44,2018-03-15 01:38:44,0.536s,PASSED
setText,Chrome 64.0.3282.186,,2018-03-15 01:38:44,2018-03-15 01:38:45,0.246s,PASSED
setText,Chrome 64.0.3282.186,,2018-03-15 01:38:45,2018-03-15 01:38:45,0.517s,PASSED
selectOptionByValue,Chrome 64.0.3282.186,,2018-03-15 01:38:45,2018-03-15 01:38:47,2.130s,PASSED
selectOptionByValue,Chrome 64.0.3282.186,,2018-03-15 01:38:47,2018-03-15 01:38:48,0.378s,PASSED
click,Chrome 64.0.3282.186,,2018-03-15 01:38:48,2018-03-15 01:38:48,0.636s,PASSED
setText,Chrome 64.0.3282.186,,2018-03-15 01:38:48,2018-03-15 01:38:49,0.174s,PASSED
setText,Chrome 64.0.3282.186,,2018-03-15 01:38:49,2018-03-15 01:38:49,0.157s,PASSED
setText,Chrome 64.0.3282.186,,2018-03-15 01:38:49,2018-03-15 01:38:49,0.141s,PASSED
click,Chrome 64.0.3282.186,,2018-03-15 01:38:49,2018-03-15 01:38:49,0.129s,PASSED
selectOptionByValue,Chrome 64.0.3282.186,,2018-03-15 01:38:49,2018-03-15 01:38:49,0.434s,PASSED
click,Chrome 64.0.3282.186,,2018-03-15 01:38:49,2018-03-15 01:38:50,0.146s,PASSED
waitForPageLoad,Chrome 64.0.3282.186,,2018-03-15 01:38:50,2018-03-15 01:38:50,0.157s,PASSED
waitForPageLoad,Chrome 64.0.3282.186,,2018-03-15 01:38:50,2018-03-15 01:38:50,0.012s,PASSED
navigateToUrl,Chrome 64.0.3282.186,,2018-03-15 01:38:50,2018-03-15 01:38:52,2.429s,PASSED
setText,Chrome 64.0.3282.186,,2018-03-15 01:38:52,2018-03-15 01:38:53,0.532s,PASSED
setText,Chrome 64.0.3282.186,,2018-03-15 01:38:53,2018-03-15 01:38:53,0.203s,PASSED
click,Chrome 64.0.3282.186,,2018-03-15 01:38:53,2018-03-15 01:38:55,2.587s,PASSED
